SMILES,Mutagenicity
CC(/C=C(/C#N)c1ccc(Br)cc1)C(c1ccccc1)C(C#N)c1ccc(Br)cc1,negative
Cn1c([N+](=O)[O-])nc2ccccc21,negative
BrC[C@H]1CO1,positive
CCN(C(=O)CCCCl)c1snc2ccccc12,positive
CSCNc1ccccc1,positive
O=[N+]([O-])c1cc2cccc3c4ccccc4c4cccc1c4c23,positive
O=C(Cl)OCCCl,positive
CC(C)C(=O)Nc1snc2ccccc12,positive
CC(=O)OCc1ccccc1[N+](=O)[O-],positive
CN(C)N=Nc1ccccc1,negative
CC(=O)Nc1nnc(-c2ccc([N+](=O)[O-])o2)s1,negative
O=C(c1ccccc1)C1OC1c1ccc(-c2ccccc2)cc1,positive
O=[N+]([O-])c1ccc(N=Nc2ccc(O)cc2O)cc1,undetermined
CCCCCCCCCCCCCC(=O)[N-][N+](C)(C)CC(C)O,positive
O=[N+]([O-])c1ccc2ccc3ccc(O)c4c5ccccc5c1c2c34,negative
NC(Cc1ccc(O)cc1)C(=O)O,
COC(=O)C(CSCCBr)NC(C)=O,negative
O=C(CBr)c1ccc(-c2ccccc2)cc1,
CC(=O)CC(=O)Nc1ccc(O)cc1,positive
O=C1c2ccccc2-c2ccc3ccc4ccccc4c3c21,positive
C/C=C(\C=C(C)\C=C(C)\C=C\C=C(/C)C(=O)[C@@]12O[C@@H]1[C@](O)(CCO)NC2=O)C(=O)OC,positive
CC(=O)N1CNC(=O)N(C(C)=O)C1=O,
CC1CCCC(C)N1CCCC(O)(c1ccccc1)c1ccccn1,negative
N#Cc1cc([N+](=O)[O-])ccc1N=Nc1ccc(N(CCO)CCO)cc1,negative
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,positive
C=CCCCCCCCCCCCCC,negative
Cc1cccc2cccc([N+](=O)[O-])c12,positive
NC(=S)NNC(N)=S,undetermined
ONc1ccc(N=Nc2ccccc2)cc1,positive
CC(C)(C)CCCCCC(=O)OC[C@H]1CO1,negative
Nc1nc(O)c2[nH]nnc2n1,positive
CCCCOc1ccc(N=Nc2ccc(N(CC)CC)cc2)cn1,undetermined
CCCC(=O)Nc1snc2cc(Cl)ccc12,positive
O=[N+]([O-])c1cccc(S(=O)(=O)OC[C@H]2CO2)c1,positive
NC(CCC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)O,
O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,negative
CCCCCC,
O=[N+]([O-])c1cccc2nc3cccc([N+](=O)[O-])c3nc12,positive
ClCc1ccc2c(c1)-c1cccc3cccc-2c13,undetermined
OCC(Cl)Cl,negative
CCc1c2c(cc3ccccc13)-c1ccccc1C1NC21,negative
Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N,undetermined
CC(=O)Nc1nc2c3cccnc3ccc2n1C,undetermined
CC1=CC(=O)CC(C)(C)C1,positive
N[C@@H](CCC(=O)O)C(=O)O,positive
O=P1(N(CCCl)CCCl)OCCCN1CCCl,positive
CC(=O)OCc1cocc2c(C=O)ccc1-2,negative
CC(C)(Br)C(Br)CCl,positive
Cc1ccccc1-c1nc2ccccc2o1,positive
COc1ccc2c3c1O[C@@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,negative
CN(Cc1ccccc1)N=O,positive
O=[N+]([O-])c1ccc2ccc3cccc4c3c2c1[C@@H]1O[C@H]41,negative
Nc1c(F)cc(-c2cc(F)c(N)c(F)c2)cc1F,
Cc1cc(C)cc(N=Nc2c(O)ccc3ccccc23)c1,positive
Cc1cccc(C)c1NC(=O)CN1CCCC1=O,negative
C=C[C@](C)(O)CCC=C(C)C,
CC(=O)Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,positive
COc1ccc2nc3occc3c(OC)c2c1,positive
CSCCC(NC=O)C(=O)NC(Cc1ccccc1)C(=O)O,negative
c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,undetermined
CC(=O)OCc1ccc2ccc3cccc4ccc1c2c34,
c1cnc2c3c(ccc2c1)C1OC1CC3,
[C-]#N,
COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],
Nc1ccc(N=Nc2ccc3cc(S(=O)(=O)O)c(N=Nc4ccc(Nc5ccc(N=Nc6c(S(=O)(=O)O)cc7ccc(N=Nc8ccc(N)cc8N)cc7c6O)cc5S(=O)(=O)O)cc4)c(O)c3c2)c(N)c1,negative
O=[N+]([O-])c1c(Cl)c(Cl)c2c(c1Cl)Oc1ccc(Cl)c(Cl)c1O2,negative
Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,
CCc1ccccc1[N+](=O)[O-],positive
O=C(Cl)C(Cl)c1ccccc1,positive
Nc1ccc(CC(=O)O)cc1,negative
CCCSC(=O)Cl,positive
CNC(=N)N[N+](=O)[O-],undetermined
O=S(=O)(O)c1ccc2c(N=Nc3ccccc3)c(O)ccc2c1,undetermined
COC(COC(N)=O)C1=C(N2CC2)C(=O)C(C)=C(N2CC2)C1=O,negative
COCC12OOC1(C)c1ccccc1O2,positive
Brc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1,undetermined
C1OCOCO1,positive
CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,positive
Cc1ccc2c(C)c3ccccc3c(C)c2c1,positive
Nc1snc2ccc([N+](=O)[O-])cc12,negative
C/C=C/C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,positive
FC(F)(F)[C@H](Cl)Br,negative
NCCNCCNCCN,negative
CN(C)c1ccc(N=Nc2ccccc2)cc1,negative
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,positive
C=CCCCC[C@H]1CO1,
NCCCN,positive
C1=C2c3ccccc3CCC2CCC1,positive
Cc1cc(C)c([N+](=O)[O-])cc1[N+](=O)[O-],positive
ClCc1ccccc1CCl,positive
Cn1cnc([N+](=O)[O-])c1-c1ccccc1,negative
Cc1cc2c(cc1C)-c1ccccc1C2,negative
O=Nc1ccc2c(c1)Cc1ccccc1-2,positive
Cc1ccc2c(c1Nc1ccccc1)C(=O)c1ccccc1C2=O,negative
Nc1ccc(Oc2ccc(N)cc2)cc1,negative
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,positive
Cc1ccc([C@@H]2CO2)cc1,negative
N=C1CCC(=N)c2c1c(O)c1ccccc1c2O,negative
c1cc[n+]2c(c1)-c1cccc[n+]1CC2,positive
O=C(O)c1cccnc1,positive
CC(C)N(C(=O)SC/C(Cl)=C/Cl)C(C)C,positive
OC1c2cccc3ccc4c5ccccc5cc(c4c23)C1O,positive
NC(CS/C=C/Cl)C(=O)O,positive
Oc1cc2cc3ccccc3c3ccc4cccc1c4c23,positive
O=c1[nH][nH]c(=O)c2ccccc12,negative
O=[N+]([O-])c1ccc2c(ccc3ccccc32)c1,undetermined
CC1=C[C@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,undetermined
Oc1ccc2c(c1)-c1cc3cccc4ccc5ccc-2c1c5c43,undetermined
C=CCN(CC=C)c1cc(NC(C)=O)c(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC,positive
c1ccc2c(c1)Nc1ccccc1S2,negative
c1ccc2c(c1)c1ccc3ccc4ccc2c1c34,negative
CCN(CC)c1ccc(-c2ccc(-c3ccc(N(CC)CC)cc3)cc2)cc1,negative
c1ccc2c(c1)ccc1nc3ccc4ccccc4c3cc12,negative
O=[N+]([O-])c1ccc(Br)cc1,positive
ClCCCl,
COc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2c1,negative
CCN(CC)CCn1nc2ccc(C)c3c4ccc(Cl)cc4sc1c23,positive
COc1cc2nc3ccccc3c(O)c2cc1OC,positive
C/C(C=O)=C(/Cl)C(=O)O,negative
OCCN1CCNCC1,positive
Cc1cc2ccccc2c2cc3ccccc3cc12,negative
O=CC1C=COC=C1,
CN(N)C=O,negative
NC(=O)c1ccc([N+](=O)[O-])cc1,undetermined
CCCC(=O)O,
CC1=C(/C=C\C(C)=C/C=C\C(C)=C/CO)C(C)(C)CCC1,negative
O=S(=O)(O)c1cc(S(=O)(=O)O)c2c(N=Nc3ccc(S(=O)(=O)O)c4ccccc34)c(O)ccc2c1,
Cn1c2ccccc2c2cc(N)ccc21,positive
NC(=O)N=NC(N)=O,negative
CC(Cl)(Cl)[N+](=O)[O-],negative
CC1(C)COC1=O,negative
Nc1nc(O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,positive
Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],negative
NCCNCCNCCNCCN,negative
Oc1ncc2ccc3cccc4ccc1c2c34,negative
COc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,positive
CN(C)CCNC(=O)c1cccn2cc(-c3ccccc3)nc12,positive
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](OC(=O)COc5ccc(N(CCCl)CCCl)cc5)CC[C@@]43C)[C@@H]1CCC(=O)N2,positive
O=C1NS(=O)(=O)c2ccccc21,negative
C[C@H]1CCOS(=O)(=O)O1,
O=C(Nc1ccc(Cl)cc1)c1csc([N+](=O)[O-])c1,positive
CCCC[C@@H](CC)COC(=O)CCCCC(=O)OC[C@H](CC)CCCC,positive
C=C1C[C@@]23CCC4[C@@](C)(CCC[C@@]4(C)C(=O)O)C2CCC1(OC(C)=O)C3,positive
CN(C)c1ccc(N=Nc2ccc3ccccc3c2)cc1,positive
COO,
N[C@@H](CSCc1ccccc1)C(=O)O,negative
SC(S)=N/C=C/N=C(S)S,negative
Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCCN(C)CCC(N(C)c3ccc(OCc4ccccc4)c(OCc4ccccc4)c3)N(C)c3ccc(OCc4ccccc4)c(OCc4ccccc4)c3)cs2)cs1)[C@@H](C)O)[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1,undetermined
Cc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,positive
O=[N+]([O-])c1ccc(N(CCO)CCO)c(O)c1,positive
CN(C)c1ccc(N(C)C)c2c1C(=O)c1c(O)ccc(O)c1C2=O,positive
CC(=O)Nc1cc(N=Nc2ccc(C)c(NC(C)=O)c2)ccc1C,undetermined
Cn1c(NS(=O)(=O)O)nc2c3nc(CO)cnc3ccc21,negative
CC1CCCC2(C)CCCCC12O,positive
O=C(Nc1ccccc1)c1cc2ccccc2c(N=Nc2cc(Cl)ccc2Cl)c1O,positive
Cc1ccc2nc3ccccc3c(N)c2c1,positive
Cn1c(N)nc2c3nc(-c4ccccc4)c(-c4ccccc4)nc3ccc21,negative
COC(F)(F)C(Cl)Cl,undetermined
O=[N+]([O-])c1c2c3c(ccc4cccc(c43)CC2)c2ccccc12,positive
O=CC(=O)O,
Nc1ccc(Oc2ccc(Cl)cc2Cl)cc1,negative
CC(=O)CCOOCCC(C)=O,positive
c1ccc(C(c2ccccc2)c2ccccc2)cc1,negative
Nc1ncnc2c1ncn2[C@@H]1CC[C@H](CO)O1,positive
CN(Cc1ccc(C(=O)O)cc1)N=O,positive
NC(CCCCNCC(N)C(=O)O)C(=O)O,negative
CC1(C)CC2C(O)(C=C(C=O)C3(C=O)CC23C)C1,negative
Clc1cccc2ccccc12,negative
CNNCc1ccc(C(=O)NC(C)C)cc1,negative
CCN1CCNC(=O)C1=O,negative
O=[N+]([O-])c1cccc2ccccc12,negative
O=C(O)/C=C/c1cccc([N+](=O)[O-])c1,positive
O=[N+]([O-])c1cccc2oc3ccccc3c12,undetermined
Cn1c(=O)c2nc[nH]c2n(C)c1=O,positive
O=[N+]([O-])c1c2ccccc2c([N+](=O)[O-])c2ccccc12,positive
Oc1ccc(O)c2ccccc12,negative
COP(=O)(OC)OC=C(Cl)Cl,
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,positive
c1cc2ccc3cc4cccc5ccc6cc(c1)c2c3c6c54,positive
c1cnc2c(c1)C1OC1C1OC21,negative
CCCOC(=O)c1ccc(O)cc1,positive
CC(=O)N=C1C=CC(=O)C=C1,negative
FCC(F)(F)F,
O=c1c2ccccc2c2ccc3c4ccc5c6ccccc6c(=O)c6ccc(c7ccc1c2c73)c4c65,undetermined
Nc1cc(Cl)cc(Cl)c1,negative
c1ccc2c(c1)OCCOCCOCCOCCO2,negative
COc1cc([N+](=O)[O-])c(O)c(C(C)(C)C)c1,positive
COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1,positive
COc1cc(O)c2c(c1)C1=CC(O)C(O)CC1(C)OC2=O,negative
O=C1C=CC2=[N+]([O-])C(c3ccccc3)(c3ccccc3)/C(=N/c3ccccc3)C2=C1,positive
O=C1C=C(CCl)C(O)O1,negative
CC(CCN=[N+]=[N-])c1ccccc1,undetermined
CCOc1ccc(N(O)C(C)=O)cc1,negative
CC(C(=O)O)c1ccc(Oc2nccs2)cc1,negative
CCC(=O)O,negative
CCOC(=O)c1ccc(N(O)C=O)cc1,positive
CCN=C=S,negative
c1cnc2c(c1)ccc1cc[nH]c12,negative
OO[C@@H]1CCCc2ccccc21,positive
C=C(Br)CBr,negative
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,negative
O=C(O)c1ccccc1[N+](=O)[O-],positive
Cc1ccc(O)c(O)c1,positive
CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,positive
Cc1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,
Nc1cccc(Cl)c1,positive
CC/C=C/C=C/C=C/C=C/C=C/OCC(C)O,positive
C=C1C/C(=C/C)C(=O)O[C@H]2CCN3CC=C(COC(=O)[C@@]1(O)CO)[C@H]23,negative
COc1ccc(N)c2c1C(=O)c1ccccc1C2=O,positive
Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,positive
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O,positive
C[Si](C)(C)N=[N+]=[N-],negative
CC#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1,positive
c1ccc(P(c2ccccc2)c2ccccc2)cc1,negative
O=C(NO)c1ccc2ccccc2c1,undetermined
N#Cc1ccc2[nH]c(N)nc2c1,negative
CC12OOC1Oc1ccccc12,positive
Oc1ccc(Cl)c(Cl)c1Cl,positive
Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,negative
O=[N+]([O-])c1cccc(CO/N=C/c2nc3cc([N+](=O)[O-])ccc3n2Cc2ccc(Cl)cc2)c1,negative
CCCCN(N=O)/C(C=O)=N/O,positive
CNc1ccc([N+](=O)[O-])cc1,negative
C(CC[C@H]1CO1)C[C@H]1CO1,negative
CC(C)CC=O,positive
OC1c2ccc3c4ccccc4c4ccccc4c3c2C2OC2C1O,negative
CC(=O)Nc1ccc(Nc2ccc([N+](=O)[O-])cc2)cc1,negative
CC(C)O,positive
CCl,positive
O=C1CNC(=O)N1,positive
O=C1c2ccc(O)c(O)c2C(=O)c2c(O)ccc(O)c21,positive
COC[C@H]1CO1,positive
COc1ccc(CN(CC[N+](C)(C)[O-])c2ccccn2)cc1,negative
Cc1ccc(N(N)c2ccc(C)cc2)cc1,
Cc1cc(-c2cc3c(cc2F)n2c(=O)[nH]c(=O)cc2n3C2CC2)cc(C)n1,
O=C(O)CCl,
ClCC(Br)CCl,negative
CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C/c3scnc3C)CSC12)c1csc(N)n1,negative
CN(N=O)C(=O)c1c(N(C)N=O)ncn1C,negative
c1ccc2c(c1)-c1cccc3cc4ccccc4c-2c13,
Cc1ccccc1NC(=O)c1csc([N+](=O)[O-])c1,negative
CC(=N)S,positive
COc1nsc2cc(N)ccc12,positive
O=[N+]([O-])c1ccccc1O,positive
Cc1cnc2c(C)cc3c(nc(N)n3C)c2n1,negative
Nc1ccc(/C=C/c2ccccc2)cc1,positive
Cc1cc2c(c3ccc4ccccc4c13)C(=O)CC2,positive
O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)CCCC4O,
CCCCCCC1CO1,positive
c1ccc2c(c1)ccc1nc3c(ccc4ccccc43)cc12,negative
NNC(N)=O,negative
CC1CC2c3cccc4c3c(cn4C3CCCC3)CC2N(C)C1,positive
Nn1nnc2c3ccccc3nc-2c1O,positive
[N-]=[N+]=NCC(O)C(O)C(O)C(O)CO,positive
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,positive
C(=N/N1Cc2[nH]c3ccccc3c2N=N1)\c1ccc(Oc2ccccc2)cc1,negative
N#Cc1cccc(/C=C/c2ccc(N)cc2)c1,positive
COc1cc(O)ccc1Nc1c2ccccc2nc2ccccc12,positive
Cc1c2c(c(C)c3ccccc13)C1NC1c1ccccc1-2,undetermined
O=c1ccc2ccccc2o1,negative
Clc1nncc2ncccc12,
CCN(N=O)C(=O)N(C)C,positive
O=NN1CCCCCCCCCCCC1,positive
Cc1c(N)cc([N+](=O)[O-])c(N)c1C,negative
Cc1ccc(CN(C)N=O)cc1,positive
Cc1ccc([N+](=O)[O-])cc1N=O,negative
Cc1cccc(C)c1N,positive
Cc1cc([N+](=O)[O-])ccc1N,negative
CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,negative
CC(=O)Nc1ccc(Oc2ccc(N)cc2)cc1,undetermined
NNc1ccccc1,positive
O=C1c2ccccc2CCc2ccccc21,negative
CC(C)(C)N,positive
O=C1C=CC(=O)O1,positive
c1cc2ccc3cc4occc4c4ccc(c1)c2c34,positive
Cc1cccc2cccnc12,positive
CCCC[C@H](CC)COC(=O)c1cccc(C(=O)OC[C@@H](CC)CCCC)c1,negative
c1ccc(OC2CO2)cc1,positive
CC(C)(C)c1cc(O)ccc1O,negative
COc1cc2c(cc1O)CC1c3c(cc(OC)c(O)c3-2)CC[N+]1(C)C,positive
CC/C=C/C=C/C=C/C=C/OCC(O)CO,
O=Nc1cccc(-c2ccccc2)c1,negative
CCN(C(=O)CCCl)c1snc2ccccc12,positive
Cc1cc2c(c3ccc4c(c13)C1OC1C(O)C4O)CCC2,positive
Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,positive
c1ccc(CSSCc2ccccc2)cc1,negative
Cc1cc2cc3cc(C)c(N)cc3nc2cc1N,
O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)CCCC4,positive
O=NN(CCCl)C(=O)NCCO,positive
[CH2-][N+](=O)[O-],negative
Cc1cc(N=Nc2ccccc2)c(N)cc1N,
Cc1cc(C2(c3cc(C)c(O)cc3C)OS(=O)(=O)c3ccccc32)c(C)cc1O,
CCN(CC)S(=O)(=O)c1ccc(NC(C)=O)cc1,positive
CN(C)c1ccc2cc3ccc(N(C)C)cc3nc2c1,positive
O=C(Nc1cccc2c1C(=O)c1cccc(Cl)c1C2=O)c1ccccc1,undetermined
CCCCCCCCCc1ccccc1C(CO)OS(=O)(=O)O,undetermined
O=S(=O)(O)c1cc(S(=O)(=O)O)c2cc(O)ccc2c1,undetermined
IC(I)I,negative
ClCBr,undetermined
O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1,
CCCCC(=O)Nc1snc2ccc(Cl)cc12,undetermined
C=CC(=O)OCCCCCOC(=O)C=C,negative
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,positive
CCNc1cc(O)ccc1C,undetermined
Cc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,positive
c1ccc2[nH]ccc2c1,positive
COc1ccc(OC)cc1,positive
O=NN1CCC[C@@H]1c1cccnc1,negative
CCCCCCCCO,negative
O=[N+]([O-])c1cccc(Cl)c1Cl,negative
O=C/C=C/C=O,undetermined
Nc1ccccc1N,positive
Cc1cccc2c1cc(C)c1c3ccccc3ccc21,positive
O=[N+]([O-])c1c2c(c3ccc4cccc5ccc1c3c45)C=CCC2,positive
O=C1c2ccccc2CN2C(=O)c3ccccc3CN12,positive
O=[N+]([O-])c1ccc2c(c1)Oc1ccccc1O2,
CC1CS1,positive
NC(=O)c1csc([N+](=O)[O-])c1,negative
c1cnc2c(c1)ccc1cccnc12,negative
C1=Cc2c3cc4ccccc4cc3cc3cccc1c23,negative
C/C=C/C,negative
O[C@@H](c1ccc2c(c1)OCO2)[C@@H]1CO1,negative
c1cc2c3c(c4ccc5ccccc5c4cc3c1)C1OC21,
CC(=O)Nc1ccc(Cc2ccc(N)cc2)cc1,positive
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C1CC1,positive
O=[N+]([O-])c1ccc2snc(Cl)c2c1,positive
O=[N+]([O-])c1ccc2nc3c(cc2c1)-c1cccc2cccc-3c12,positive
O=C1c2ccccc2Cc2ccccc21,positive
Nc1ccc(Cl)c(N)c1,
Fc1ccccn1,positive
Oc1ccc2c(O)c3ccccc3cc2c1O,
CC(=O)Nc1ccc(Oc2ccc(NC(C)=O)cc2)cc1,positive
C=C(C#N)C(=O)OC,negative
O=Nc1ccc(Oc2ccccc2)cc1,negative
O=[N+]([O-])c1ccccc1,
O=C=S,negative
NC(CSC(F)(F)C(Cl)Br)C(=O)O,
C[C@@H](O)CN(C[C@@H](C)O)C[C@@H](C)O,negative
CC(c1ccccc1)N(C)C,
COC[C@@H](O)Cn1cc([N+](=O)[O-])nc1Cl,positive
O=[N+]([O-])c1ccc2c([N+](=O)[O-])cc3cccc([N+](=O)[O-])c3c2c1,positive
CC(=O)N(C)c1ccc(N=Nc2ccc(N(C)C)cc2)cc1,negative
O=[N+]([O-])C1=Cc2cccc3c2c1cc1cc2ccccc2cc13,negative
CCCC[C@@H](CC)COC(=O)c1ccccc1C(=O)O,positive
NNc1nc(-c2ccc(N)cc2)cs1,negative
Cc1ccc(NN=NCc2ccccc2)cc1,
CCCCCCCCCCCCCCCCCC(=O)NCCCCC(NC(=O)CCC(NC(=O)C(C)NC(=O)C(C)OC(C(C=O)NC(C)=O)C(O)C(O)CO)C(N)=O)C(=O)O,negative
C[C@H]1CO1,
O=C1C=C(c2nnc(NC(=O)c3ccccc3)s2)C(O)=C/C1=N\c1ccc([N+](=O)[O-])cc1,positive
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],positive
O=C(C(F)(F)F)C(F)(F)F,positive
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,negative
COCCc1ccc(OCC(O)CNC(C)C)cc1,positive
O=S(=O)(O)c1ccc2ccc3cccc4ccc1c2c34,
CC1(c2ccc(-c3ccccc3)cc2)CO1,negative
O=C/C(Cl)=C(\Cl)C(=O)O,positive
CCCCCC(=O)O,negative
Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2,negative
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,negative
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,undetermined
Cc1ccc2c(c1)C(=O)c1ccccc1C2=O,
CC(=O)Nc1ccc(Sc2ccccc2)cc1,negative
CN(CCC#N)c1ccc(N=Nc2ccc3ncsc3c2)cc1,
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,negative
CCCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1,negative
O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,
COc1ccccc1N=Nc1c(O)ccc2ccccc12,negative
O=CN(O)c1ccc2ccccc2c1,negative
CC(=O)c1ccco1,positive
CCCCNCC,undetermined
O=[N+]([O-])c1ccc2cccc3c2c1-c1ccccc1-3,
Cn1cnc2cc([N+](=O)[O-])ccc21,negative
COc1ccccc1-c1ccccc1,negative
CC(C)CC(=O)CC(C)C,positive
O=C(/C=C/c1ccc(Br)cc1)c1ccccc1,negative
Nc1ccc(CCc2ccccc2)cc1,negative
CCOC(=O)Nc1cccc2c3c[nH]ccc-3nc12,negative
CC1c2ccccc2-c2ccc(F)cc21,positive
Nc1cccc2c1C(=O)c1cccc(N)c1C2=O,negative
CCn1c2ccccc2c2cc(N)ccc21,positive
Cc1cccc2c1N(C)C1=Nc3ccccc3C1C2C,
CNc1ccc(NCCO)c2c1C(=O)c1ccccc1C2=O,positive
CCCCN(CCC(=O)OC)N=O,negative
Nc1cc(Cl)ccc1[N+](=O)[O-],undetermined
COCC=O,negative
Cc1nc(-c2ccc([N+](=O)[O-])o2)cs1,positive
CN(C)N=Nc1ccc([N+](=O)[O-])cc1,positive
Cc1ccc(C)c(NO)c1,
c1ccc2c(c1)-c1ccc3ccccc3c1[C@H]1N[C@@H]21,negative
O=NN1CN2CN(C1)CN(N=O)C2,positive
NNc1nc2ccc3nc4ccccc4c(O)c3c2s1,negative
O=C(O)[C@@H](Cl)Br,positive
NC(=O)C1CO1,negative
COC(=O)C(C)(C)Oc1ccc(-c2ccc(Cl)cc2)cc1,negative
Nc1ccc2nc3ccc(N)cc3[s+]c2c1,
O=C1c2cc([N+](=O)[O-])ccc2-c2ccc([N+](=O)[O-])cc21,positive
COc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,positive
CC(=O)N[C@@H](CS)C(=O)O,negative
CC1=Cc2nc3c(ccc4ccccc43)c(C)c2C(O)C1O,negative
CCCCON=O,undetermined
ClC[C@H]1O[C@@H](CCl)O[C@@H](CCl)O1,
Fc1ccc2ccccc2n1,positive
c1ccc(N2CCNCC2)cc1,negative
COC(C)(C)C,negative
CN(C)CCNS(=O)(=O)c1cccc2cccnc12,positive
O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,positive
Oc1ccccc1-c1ccccc1O,positive
COc1ccc(C=O)cc1OC,negative
ClCc1ccc(CCl)cc1,undetermined
Cc1cc(N)c(C)c2c1[nH]c1ccc(O)cc12,undetermined
Cc1ccc(S(=O)(=O)n2ncc(Cl)c(Cl)c2=O)cc1,negative
CC(=O)OCN(C)[N+](=O)[O-],positive
CC(C)c1c(N)ccc2c1Cc1ccccc1-2,positive
Cc1cccc2c1C(C)c1ccccc1-2,negative
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],negative
CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,positive
CCCCON(OC(C)=O)C(=O)c1ccc(OC)cc1,negative
Br[C@H]1CC[C@@H](Br)[C@H](Br)CC[C@H](Br)[C@H](Br)CC[C@H]1Br,positive
CN(C)C(=O)/C=C/c1ccc([N+](=O)[O-])o1,positive
CN(C)CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,positive
c1ccc2c(c1)-c1ccc3ccccc3c1C1OC21,
CCN(CC)C(=O)/C(Cl)=C(/C)OP(=O)(OC)OC,
NC(CS/C(Cl)=C(\Cl)C(Cl)=C(Cl)Cl)C(=O)O,positive
COc1cc(OC)c(Cl)c(-n2c(-c3ccccc3)cc(=O)c(C)c2-c2ccc(F)cc2)c1,positive
Cc1ccc2nc3ccc(C)cc3c(N)c2c1,
FC(F)C(F)C(F)(F)F,negative
